Term1,Term2,BigramFreq,ContextFreq,BigramProb
investigación,y,1,1,1.0
desarrollado,proyectos,1,1,1.0
ipn,y,1,2,0.5
el,ipn,1,252,0.003968253968253968
méxico,",",1,3,0.3333333333333333
nacional,de,1,2,0.5
defensa,nacional,1,1,1.0
la,defensa,1,325,0.003076923076923077
secretaría,de,1,1,1.0
la,secretaría,1,325,0.003076923076923077
instituciones,como,1,1,1.0
para,instituciones,1,71,0.014084507042253521
tecnológicos,para,1,1,1.0
proyectos,tecnológicos,1,3,0.3333333333333333
ha,desarrollado,1,10,0.1
dr,.,1,1,1.0
learning,y,1,1,1.0
machine,learning,1,1,1.0
",",machine,1,515,0.001941747572815534
artificial,",",1,2,0.5
como,inteligencia,1,54,0.018518518518518517
temas,como,1,2,0.5
en,temas,1,196,0.00510204081632653
internacionales,en,1,1,1.0
conferencias,internacionales,1,1,1.0
ofrecido,conferencias,1,1,1.0
ha,ofrecido,1,10,0.1
y,ha,1,166,0.006024096385542169
el,dr,1,252,0.003968253968253968
.,ambedkar,1,41,0.024390243902439025
nivel,1,1,1,1.0
del,ipn,1,42,0.023809523809523808
nacional,nivel,1,2,0.5
investigador,nacional,1,1,1.0
es,investigador,1,163,0.006134969325153374
.,es,1,41,0.024390243902439025
ia,y,1,5,0.2
incluyen,ia,1,1,1.0
interés,incluyen,1,1,1.0
de,interés,1,348,0.0028735632183908046
áreas,de,1,1,1.0
sus,áreas,1,7,0.14285714285714285
.,sus,1,41,0.024390243902439025
ipn,.,1,2,0.5
cómputo,del,1,1,1.0
ambedkar,government,1,1,1.0
de,cómputo,1,348,0.0028735632183908046
superior,de,1,1,1.0
escuela,superior,1,28,0.03571428571428571
profesor,en,1,4,0.25
es,profesor,1,163,0.006134969325153374
2022,es,1,1,1.0
desde,2022,1,15,0.06666666666666667
.,desde,1,41,0.024390243902439025
india,.,1,1,1.0
en,india,1,196,0.00510204081632653
college,en,1,1,1.0
government,college,1,1,1.0
menos,jaja,1,12,0.08333333333333333
eso,le,1,47,0.02127659574468085
mañana,nahum,1,32,0.03125
los,quieres,1,86,0.011627906976744186
$,empiezan,1,1514,0.0006605019815059445
creí,&,1,4,0.25
le,creí,1,63,0.015873015873015872
jajajajja,",",1,2,0.5
nooo,jajajajja,1,7,0.14285714285714285
gerryy,nooo,1,1,1.0
mintió,gerryy,1,2,0.5
meeee,mintió,1,1,1.0
$,meeee,1,1514,0.0006605019815059445
dia,a,1,11,0.09090909090909091
ningun,dia,1,1,1.0
$,ningun,1,1514,0.0006605019815059445
vemos,gabygod,1,7,0.14285714285714285
valeee,",",1,3,0.3333333333333333
ohh,muchas,1,4,0.25
expongo,&,1,1,1.0
porque,expongo,1,61,0.01639344262295082
voy,porque,1,35,0.02857142857142857
hacer,examen,1,14,0.07142857142857142
nahum,iba,1,10,0.1
si,nahum,1,279,0.0035842293906810036
el,pendiente,1,252,0.003968253968253968
hoy,a,1,27,0.037037037037037035
fuiste,hoy,1,4,0.25
molestia,fuiste,1,3,0.3333333333333333
vale,&,1,26,0.038461538461538464
📦,&,1,1,1.0
empiezan,desde,1,1,1.0
desde,el,1,15,0.06666666666666667
miércoles,o,1,6,0.16666666666666666
haciendo,ahorita,1,3,0.3333333333333333
",",confirmado,1,515,0.001941747572815534
más,?,1,30,0.03333333333333333
lleguen,más,1,1,1.0
que,lleguen,1,578,0.0017301038062283738
$,crees,1,1514,0.0006605019815059445
por,nada,1,80,0.0125
graficas,jiji,1,1,1.0
las,graficas,1,78,0.01282051282051282
hacer,las,1,14,0.07142857142857142
apenas,a,1,7,0.14285714285714285
iba,apenas,1,19,0.05263157894736842
ahorita,iba,1,24,0.041666666666666664
otra,pero,1,18,0.05555555555555555
o,todos,1,51,0.0196078431372549
borre,la,1,1,1.0
esque,borre,1,30,0.03333333333333333
o,esque,1,51,0.0196078431372549
",",bue,1,515,0.001941747572815534
ohhhhhhhh,",",1,1,1.0
$,ohhhhhhhh,1,1514,0.0006605019815059445
ciber,?,1,1,1.0
de,ciber,1,348,0.0028735632183908046
llegó,el,1,1,1.0
si,llegó,1,279,0.0035842293906810036
viernes,?,1,8,0.125
todos,el,1,16,0.0625
correo,📦,1,6,0.16666666666666666
un,correo,1,68,0.014705882352941176
envié,un,1,2,0.5
esta,gráfica,1,21,0.047619047619047616
habilidades,de,1,1,1.0
de,habilidades,1,348,0.0028735632183908046
estoy,aquí,1,8,0.125
siiii,ya,1,37,0.02702702702702703
wuuu,&,1,1,1.0
$,wuuu,1,1514,0.0006605019815059445
profe,?,1,12,0.08333333333333333
pdf,del,1,3,0.3333333333333333
del,pdf,1,42,0.023809523809523808
dio,igual,1,7,0.14285714285714285
te,dio,1,129,0.007751937984496124
gráfica,te,1,1,1.0
oye,esta,1,7,0.14285714285714285
alta,dirección,1,1,1.0
70,&,1,2,0.5
pag,70,1,2,0.5
pdf,pag,1,3,0.3333333333333333
$,pdf,1,1514,0.0006605019815059445
mañan,&,1,1,1.0
la,mañan,1,325,0.003076923076923077
esos,les,1,8,0.125
jajajajjaja,&,1,3,0.3333333333333333
comida,jajajajjaja,1,4,0.25
regaló,comida,1,1,1.0
que,regaló,1,578,0.0017301038062283738
cómo,que,1,9,0.1111111111111111
de,alta,1,348,0.0028735632183908046
dirección,&,1,1,1.0
le,envié,1,63,0.015873015873015872
pero,andábamos,1,140,0.007142857142857143
ituriel,?,1,2,0.5
con,ituriel,1,71,0.014084507042253521
fue,con,1,24,0.041666666666666664
y,cómo,1,166,0.006024096385542169
4to,semestre,1,1,1.0
de,4to,1,348,0.0028735632183908046
materia,de,1,5,0.2
su,materia,1,18,0.05555555555555555
meter,su,1,9,0.1111111111111111
que,pueda,1,578,0.0017301038062283738
acomodando,para,1,1,1.0
andábamos,acomodando,1,1,1.0
gráficas,&,1,1,1.0
como,nos,1,54,0.018518518518518517
sus,gráficas,1,7,0.14285714285714285
haré,sus,1,4,0.25
apenas,haré,1,7,0.14285714285714285
oohhh,que,1,4,0.25
vinos,eso,1,1,1.0
solo,vinos,1,84,0.011904761904761904
"""",jajja,1,10,0.1
hacer,no,1,14,0.07142857142857142
pidieron,hacer,1,1,1.0
lo,pidieron,1,190,0.005263157894736842
"""",eso,1,10,0.1
nos,dijo,1,26,0.038461538461538464
confirmado,que,1,2,0.5
examen,mañana,1,15,0.06666666666666667
mañana,de,1,32,0.03125
le,dio,1,63,0.015873015873015872
$,sisisiis,1,1514,0.0006605019815059445
apoyoo,&,1,1,1.0
vale,apoyoo,1,26,0.038461538461538464
mande,&,1,1,1.0
$,mande,1,1514,0.0006605019815059445
ojala,&,1,13,0.07692307692307693
🤞,&,1,1,1.0
viernes,🤞,1,8,0.125
se,al,1,143,0.006993006993006993
rorris,&,1,2,0.5
el,rorris,1,252,0.003968253968253968
dio,así,1,7,0.14285714285714285
igual,le,1,68,0.014705882352941176
jajajjaja,",",1,2,0.5
agerry,igual,1,1,1.0
",",agerry,1,515,0.001941747572815534
salio,igual,1,4,0.25
miércoles,si,1,6,0.16666666666666666
dió,el,1,1,1.0
que,dió,1,578,0.0017301038062283738
fechas,que,1,1,1.0
las,fechas,1,78,0.01282051282051282
según,las,1,5,0.2
",",según,1,515,0.001941747572815534
aparece,",",1,2,0.5
se,aparece,1,143,0.006993006993006993
sisisiis,&,1,1,1.0
dio,fecha,1,7,0.14285714285714285
miércoles,es,1,6,0.16666666666666666
entrega,el,1,2,0.5
lean,las,1,2,0.5
que,lean,1,578,0.0017301038062283738
decir,con,1,4,0.25
a,decir,1,343,0.0029154518950437317
final,ya,1,6,0.16666666666666666
seguro,",",1,9,0.1111111111111111
apalicar,&,1,1,1.0
a,apalicar,1,343,0.0029154518950437317
la,vaya,1,325,0.003076923076923077
nos,la,1,26,0.038461538461538464
exaemn,&,1,1,1.0
del,exaemn,1,42,0.023809523809523808
se,entrega,1,143,0.006993006993006993
fecha,",",1,4,0.25
hoja,y,1,2,0.5
resolvamos,en,1,1,1.0
los,resolvamos,1,86,0.011627906976744186
sea,eso,1,14,0.07142857142857142
solo,sea,1,84,0.011904761904761904
pues,espero,1,17,0.058823529411764705
ajaaa,jajajja,1,3,0.3333333333333333
apunte,&,1,1,1.0
el,apunte,1,252,0.003968253968253968
tengo,el,1,19,0.05263157894736842
para,hoy,1,71,0.014084507042253521
sea,para,1,14,0.07142857142857142
sii,a,1,63,0.015873015873015872
x,&,1,4,0.25
de,mineria,1,348,0.0028735632183908046
porque,dicen,1,61,0.01639344262295082
llegue,y,1,2,0.5
que,llegue,1,578,0.0017301038062283738
exponer,?,1,6,0.16666666666666666
sé,va,1,5,0.2
ahhhhh,",",1,3,0.3333333333333333
👍,&,1,1,1.0
estamos,👍,1,4,0.25
si,estamos,1,279,0.0035842293906810036
ojalaa,&,1,1,1.0
$,ojalaa,1,1514,0.0006605019815059445
f,&,1,1,1.0
bien,f,1,64,0.015625
alejandro,porque,1,1,1.0
llega,va,1,4,0.25
tal,alejandro,1,17,0.058823529411764705
al,tal,1,51,0.0196078431372549
evitar,al,1,1,1.0
quería,evitar,1,5,0.2
expoo,&,1,1,1.0
la,expoo,1,325,0.003076923076923077
haga,lo,1,3,0.3333333333333333
y,ojala,1,166,0.006024096385542169
sí,&,1,1,1.0
$,sí,1,1514,0.0006605019815059445
ojalá,&,1,3,0.3333333333333333
mineria,&,1,1,1.0
si,llega,1,279,0.0035842293906810036
ser,clase,1,13,0.07692307692307693
de,x,1,348,0.0028735632183908046
hay,jajajja,1,35,0.02857142857142857
esperanza,de,1,1,1.0
la,esperanza,1,325,0.003076923076923077
eso,?,1,47,0.02127659574468085
mada,de,1,1,1.0
ni,mada,1,19,0.05263157894736842
evaluar,ni,1,2,0.5
de,evaluar,1,348,0.0028735632183908046
dio,forma,1,7,0.14285714285714285
jajajajjajaja,&,1,1,1.0
$,jajajajjajaja,1,1514,0.0006605019815059445
así,el,1,26,0.038461538461538464
y,así,1,166,0.006024096385542169
hoy,hay,1,27,0.037037037037037035
de,media,1,348,0.0028735632183908046
desde,hoy,1,15,0.06666666666666667
si,desde,1,279,0.0035842293906810036
dijo,si,1,30,0.03333333333333333
según,lo,1,5,0.2
cubano,&,1,2,0.5
el,cubano,1,252,0.003968253968253968
pendiente,el,1,5,0.2
unico,pendiente,1,3,0.3333333333333333
",",unico,1,515,0.001941747572815534
finnn,",",1,1,1.0
por,finnn,1,80,0.0125
media,hora,1,2,0.5
jajajajjaja,cómo,1,3,0.3333333333333333
pensar,&,1,2,0.5
de,pensar,1,348,0.0028735632183908046
$,exacto,1,1514,0.0006605019815059445
siiii,lo,1,37,0.02702702702702703
muy,abajo,1,56,0.017857142857142856
tiene,muy,1,15,0.06666666666666667
nos,tiene,1,26,0.038461538461538464
bien,nos,1,64,0.015625
igualmente,&,1,4,0.25
tome,fotos,1,3,0.3333333333333333
$,tome,1,1514,0.0006605019815059445
entrega,&,1,2,0.5
esta,entrega,1,21,0.047619047619047616
eso,para,1,47,0.02127659574468085
exacto,",",1,1,1.0
avisa,&,1,1,1.0
",",cuántas,1,515,0.001941747572815534
el,avisa,1,252,0.003968253968253968
pero,que,1,140,0.007142857142857143
pop,&,1,1,1.0
preocupes,pop,1,10,0.1
aventura,más,1,1,1.0
una,aventura,1,55,0.01818181818181818
fue,una,1,24,0.041666666666666664
valga,a,1,1,1.0
que,valga,1,578,0.0017301038062283738
persona,",",1,3,0.3333333333333333
última,persona,1,8,0.125
revisarle,a,1,1,1.0
hacer,",",1,14,0.07142857142857142
cuántas,paginas,1,1,1.0
terminó,de,1,2,0.5
la,vida,1,325,0.003076923076923077
que,esperar,1,578,0.0017301038062283738
ser,&,1,13,0.07692307692307693
noooo,puede,1,2,0.5
porto,?,1,3,0.3333333333333333
llega,porto,1,4,0.25
hora,llega,1,11,0.09090909090909091
sabes,a,1,3,0.3333333333333333
",",sabes,1,515,0.001941747572815534
dogo,?,1,4,0.25
para,dogo,1,71,0.014084507042253521
broma,para,1,2,0.5
una,broma,1,55,0.01818181818181818
desgracié,la,1,1,1.0
paginas,te,1,2,0.5
le,desgracié,1,63,0.015873015873015872
cómo,le,1,9,0.1111111111111111
lunes,",",1,4,0.25
verás,el,1,1,1.0
lo,verás,1,190,0.005263157894736842
jajajaj,",",1,3,0.3333333333333333
lonse,jajajaj,1,1,1.0
no,lonse,1,328,0.003048780487804878
decir,&,1,4,0.25
que,decir,1,578,0.0017301038062283738
tengo,más,1,19,0.05263157894736842
quedaron,?,1,2,0.5
de,revisarle,1,348,0.0028735632183908046
no,terminó,1,328,0.003048780487804878
a,ellos,1,343,0.0029154518950437317
jajajjajajajja,casi,1,1,1.0
ando,aqui,1,1,1.0
ya,ando,1,175,0.005714285714285714
noooo,",",1,2,0.5
fuee,&,1,1,1.0
nadie,fuee,1,7,0.14285714285714285
hayq,&,1,1,1.0
no,hayq,1,328,0.003048780487804878
ojqla,no,1,1,1.0
$,ojqla,1,1514,0.0006605019815059445
wuuuuuu,&,1,1,1.0
$,wuuuuuu,1,1514,0.0006605019815059445
casi,&,1,17,0.058823529411764705
$,jajajjajajajja,1,1514,0.0006605019815059445
en,lq,1,196,0.00510204081632653
aquí,?,1,10,0.1
hacen,aquí,1,4,0.25
qué,hacen,1,13,0.07692307692307693
"""",qué,1,10,0.1
diciendo,"""",1,2,0.5
termina,diciendo,1,1,1.0
y,termina,1,166,0.006024096385542169
menos,los,1,12,0.08333333333333333
nooooooo,&,1,1,1.0
$,nooooooo,1,1514,0.0006605019815059445
hacer,por,1,14,0.07142857142857142
quieres,hacer,1,4,0.25
aqui,en,1,10,0.1
lq,ewcuelq,1,2,0.5
jajajja,si,1,16,0.0625
agaby,&,1,1,1.0
real,&,1,1,1.0
miy,real,1,2,0.5
dijo,miy,1,30,0.03333333333333333
lo,dijo,1,190,0.005263157894736842
hajajjajaja,siiiii,1,1,1.0
$,hajajjajaja,1,1514,0.0006605019815059445
asi,viene,1,26,0.038461538461538464
si,asi,1,279,0.0035842293906810036
estudiarlas,por,1,1,1.0
que,estudiarlas,1,578,0.0017301038062283738
nadaa,",",1,1,1.0
de,nadaa,1,348,0.0028735632183908046
igualmente,agaby,1,4,0.25
ewcuelq,jajaj,1,1,1.0
pregunté,&,1,3,0.3333333333333333
haciendo,pero,1,3,0.3333333333333333
oohhh,muchas,1,4,0.25
nada,ese,1,19,0.05263157894736842
hace,nada,1,15,0.06666666666666667
nunca,hace,1,7,0.14285714285714285
y,nunca,1,166,0.006024096385542169
en,viernes,1,196,0.00510204081632653
esque,en,1,30,0.03333333333333333
gabyy,",",1,2,0.5
jajajajja,gracias,1,2,0.5
$,jajajajja,1,1514,0.0006605019815059445
esperar,a,1,2,0.5
así,se,1,26,0.038461538461538464
lo,debo,1,190,0.005263157894736842
de,kendall,1,348,0.0028735632183908046
llegar,yo,1,2,0.5
queria,llegar,1,2,0.5
ya,queria,1,175,0.005714285714285714
gabyy,ya,1,2,0.5
jajjajajaj,",",1,1,1.0
si,jajjajajaj,1,279,0.0035842293906810036
armamos,&,1,1,1.0
la,armamos,1,325,0.003076923076923077
valee,gracias,1,6,0.16666666666666666
unidad,pasada,1,1,1.0
la,unidad,1,325,0.003076923076923077
kendall,&,1,1,1.0
coeficiente,de,1,1,1.0
a,15,1,343,0.0029154518950437317
el,coeficiente,1,252,0.003968253968253968
investigar,el,1,1,1.0
de,investigar,1,348,0.0028735632183908046
dejó,de,1,1,1.0
porque,dejó,1,61,0.01639344262295082
$,.,1,1514,0.0006605019815059445
0,?,1,1,1.0
desde,0,1,15,0.06666666666666667
es,desde,1,163,0.006134969325153374
o,es,1,51,0.0196078431372549
librería,o,1,1,1.0
una,librería,1,55,0.01818181818181818
yo,a,1,99,0.010101010101010102
$,wuuuu,1,1514,0.0006605019815059445
ia,se,1,5,0.2
muchos,",",1,1,1.0
esa,idea,1,21,0.047619047619047616
con,esa,1,71,0.014084507042253521
se,quede,1,143,0.006993006993006993
vez,dogo,1,19,0.05263157894736842
creo,",",1,106,0.009433962264150943
igualmente,gaby,1,4,0.25
llego,a,1,8,0.125
casi,llego,1,17,0.058823529411764705
tema,&,1,3,0.3333333333333333
el,tema,1,252,0.003968253968253968
no,de,1,328,0.003048780487804878
ojala,para,1,13,0.07692307692307693
vayan,muchos,1,2,0.5
wuuuu,",",1,1,1.0
que,vayan,1,578,0.0017301038062283738
8vo,&,1,1,1.0
de,8vo,1,348,0.0028735632183908046
meter,una,1,9,0.1111111111111111
en,meter,1,196,0.00510204081632653
hasta,pensando,1,23,0.043478260869565216
estaba,hasta,1,31,0.03225806451612903
",",estaba,1,515,0.001941747572815534
confirmarlo,&,1,1,1.0
falta,confirmarlo,1,7,0.14285714285714285
confirmado,solo,1,2,0.5
está,confirmado,1,50,0.02
vale,con,1,26,0.038461538461538464
pidió,el,1,2,0.5
pasó,",",1,5,0.2
saqué,de,1,4,0.25
asi,?,1,26,0.038461538461538464
quedar,aún,1,4,0.25
gaby,jajajja,1,27,0.037037037037037035
bien,gaby,1,64,0.015625
ooohhh,que,1,1,1.0
$,ooohhh,1,1514,0.0006605019815059445
varias,formulas,1,4,0.25
trae,varias,1,4,0.25
sirve,trae,1,1,1.0
te,sirve,1,129,0.007751937984496124
pdf,",",1,3,0.3333333333333333
este,pdf,1,20,0.05
lo,saqué,1,190,0.005263157894736842
quito,series,1,1,1.0
valleeee,",",1,1,1.0
ooh,valleeee,1,2,0.5
🫡,<,1,4,0.25
vemos,🫡,1,7,0.14285714285714285
igualmente,",",1,4,0.25
graciass,igualmente,1,5,0.2
culpa,&,1,1,1.0
la,culpa,1,325,0.003076923076923077
tenían,la,1,2,0.5
no,tenían,1,328,0.003048780487804878
fueron,no,1,2,0.5
si,fueron,1,279,0.0035842293906810036
si,quito,1,279,0.0035842293906810036
series,saldría,1,4,0.25
les,pidió,1,16,0.0625
6,&,1,5,0.2
programa,que,1,2,0.5
el,programa,1,252,0.003968253968253968
perdona,la,1,3,0.3333333333333333
despues,dogo,1,2,0.5
ya,despues,1,175,0.005714285714285714
dijo,ya,1,30,0.03333333333333333
eso,me,1,47,0.02127659574468085
forzosamente,&,1,1,1.0
$,forzosamente,1,1514,0.0006605019815059445
llego,hasta,1,8,0.125
",",llego,1,515,0.001941747572815534
que,tampoco,1,578,0.0017301038062283738
las,6,1,78,0.01282051282051282
saldría,a,1,1,1.0
salgamos,a,1,1,1.0
que,salgamos,1,578,0.0017301038062283738
series,hace,1,4,0.25
porque,series,1,61,0.01639344262295082
nosotros,igual,1,6,0.16666666666666666
para,nosotros,1,71,0.014084507042253521
si,para,1,279,0.0035842293906810036
de,saber,1,348,0.0028735632183908046
manera,de,1,1,1.0
hay,manera,1,35,0.02857142857142857
para,sandra,1,71,0.014084507042253521
playera,para,1,2,0.5
ah,por,1,16,0.0625
dice,&,1,8,0.125
le,dice,1,63,0.015873015873015872
las,va,1,78,0.01282051282051282
habia,la,1,11,0.09090909090909091
que,habia,1,578,0.0017301038062283738
hasta,recuerdo,1,23,0.043478260869565216
iban,muy,1,2,0.5
que,iban,1,578,0.0017301038062283738
debian,seguir,1,1,1.0
se,debian,1,143,0.006993006993006993
escuche,&,1,2,0.5
que,escuche,1,578,0.0017301038062283738
seguro,de,1,9,0.1111111111111111
estpy,seguro,1,2,0.5
pero,estpy,1,140,0.007142857142857143
noticias,jajaj,1,3,0.3333333333333333
sus,noticias,1,7,0.14285714285714285
dice,nada,1,8,0.125
nadie,dice,1,7,0.14285714285714285
preocupe,",",1,1,1.0
me,preocupe,1,217,0.004608294930875576
5215512499392,ya,1,2,0.5
recolectando,&,1,3,0.3333333333333333
sigamos,recolectando,1,1,1.0
veamos,sigamos,1,2,0.5
lo,veamos,1,190,0.005263157894736842
viernes,que,1,8,0.125
eran,muy,1,12,0.08333333333333333
debemos,seguir,1,1,1.0
$,debemos,1,1514,0.0006605019815059445
la,posibilidad,1,325,0.003076923076923077
posibilidad,de,1,1,1.0
que,cambiara,1,578,0.0017301038062283738
esque,nadie,1,30,0.03333333333333333
hasta,hoy,1,23,0.043478260869565216
tener,hasta,1,10,0.1
debiamos,tener,1,1,1.0
bien,debiamos,1,64,0.015625
.,mas,1,41,0.024390243902439025
entonces,.,1,21,0.047619047619047616
a,gambino,1,343,0.0029154518950437317
atención,a,1,3,0.3333333333333333
poniendo,atención,1,2,0.5
estaba,poniendo,1,31,0.03225806451612903
le,estaba,1,63,0.015873015873015872
nadie,le,1,7,0.14285714285714285
kajjajajajjah,&,1,1,1.0
cambiara,la,1,1,1.0
$,kajjajajajjah,1,1514,0.0006605019815059445
practicas,&,1,2,0.5
proximas,practicas,1,1,1.0
en,proximas,1,196,0.00510204081632653
usaremos,en,1,1,1.0
lo,usaremos,1,190,0.005263157894736842
corpus,lo,1,2,0.5
el,corpus,1,252,0.003968253968253968
recolectar,mas,1,1,1.0
de,recolectar,1,348,0.0028735632183908046
practica,con,1,6,0.16666666666666666
fecha,de,1,4,0.25
noticias,&,1,3,0.3333333333333333
de,noticias,1,348,0.0028735632183908046
último,día,1,3,0.3333333333333333
le,enviaré,1,63,0.015873015873015872
de,mañana,1,348,0.0028735632183908046
liga,de,1,2,0.5
expos,&,1,1,1.0
las,expos,1,78,0.01282051282051282
extra,las,1,1,1.0
puntos,extra,1,2,0.5
por,puntos,1,80,0.0125
$,va,1,1514,0.0006605019815059445
prfe,con,1,1,1.0
al,prfe,1,51,0.0196078431372549
correo,al,1,6,0.16666666666666666
enviaré,el,1,1,1.0
mucho,gaby,1,24,0.041666666666666664
reu,con,1,1,1.0
lamento,mucho,1,1,1.0
lo,lamento,1,190,0.005263157894736842
h0,&,1,1,1.0
rechazar,h0,1,1,1.0
para,rechazar,1,71,0.014084507042253521
fracaso,para,1,1,1.0
$,fracaso,1,1514,0.0006605019815059445
v1,&,1,1,1.0
la,v1,1,325,0.003076923076923077
evaluacion,de,1,1,1.0
$,evaluacion,1,1514,0.0006605019815059445
cuestión,&,1,1,1.0
la,reu,1,325,0.003076923076923077
con,estwart,1,71,0.014084507042253521
el,último,1,252,0.003968253968253968
tengo,144,1,19,0.05263157894736842
no,fue,1,328,0.003048780487804878
ayer,no,1,7,0.14285714285714285
realidad,ayer,1,5,0.2
$,278,1,1514,0.0006605019815059445
227,hoy,1,1,1.0
$,227,1,1514,0.0006605019815059445
lab,?,1,3,0.3333333333333333
data,lab,1,1,1.0
urban,data,1,2,0.5
184,&,1,1,1.0
$,184,1,1514,0.0006605019815059445
144,&,1,1,1.0
total,tengo,1,1,1.0
estwart,&,1,1,1.0
en,total,1,196,0.00510204081632653
preocupado,&,1,1,1.0
hania,preocupado,1,1,1.0
me,hania,1,217,0.004608294930875576
okok,ya,1,3,0.3333333333333333
ahhh,okok,1,21,0.047619047619047616
duplocadas,gabygod,1,1,1.0
noticias,duplocadas,1,3,0.3333333333333333
mete,noticias,1,1,1.0
tuyo,mete,1,3,0.3333333333333333
nooomaaa,&,1,1,1.0
$,nooomaaa,1,1514,0.0006605019815059445
hoy,278,1,27,0.037037037037037035
$,313,1,1514,0.0006605019815059445
313,ya,1,1,1.0
cómo,creen,1,9,0.1111111111111111
un,profe,1,68,0.014705882352941176
exam,&,1,1,1.0
esponjocito,exam,1,3,0.3333333333333333
el,esponjocito,1,252,0.003968253968253968
ia,&,1,5,0.2
puede,por,1,7,0.14285714285714285
dar,&,1,5,0.2
la,nlp,1,325,0.003076923076923077
esponjocito,?,1,3,0.3333333333333333
de,esponjocito,1,348,0.0028735632183908046
venir,el,1,3,0.3333333333333333
creen,que,1,1,1.0
practica,&,1,6,0.16666666666666666
tenia,publicados,1,6,0.16666666666666666
nada,a,1,19,0.05263157894736842
dar,nada,1,5,0.2
de,hoy,1,348,0.0028735632183908046
despues,de,1,2,0.5
sea,despues,1,14,0.07142857142857142
favor,sea,1,4,0.25
privilegio,&,1,1,1.0
un,privilegio,1,68,0.014705882352941176
